|Player|venue|final_score_bat|final_score_ball|player_score
4096|EJG Morgan|Nehru Stadium|10.230749999999999|0.0|10.230749999999999
4097|EJG Morgan|Punjab Cricket Association IS Bindra Stadium, Mohali|7.23075|0.0|7.23075
4098|EJG Morgan|Punjab Cricket Association Stadium, Mohali|8.80575|0.0|8.80575
4099|EJG Morgan|Rajiv Gandhi International Stadium, Uppal|6.5895|0.0|6.5895
4100|EJG Morgan|Sawai Mansingh Stadium|9.105749999999999|0.0|9.105749999999999
4101|EJG Morgan|Shaheed Veer Narayan Singh International Stadium|6.430499999999999|0.0|6.430499999999999
4102|EJG Morgan|Sharjah Cricket Stadium|17.689|0.0|17.689
4103|EJG Morgan|Sheikh Zayed Stadium|16.89275|0.0|16.89275
4104|EJG Morgan|Subrata Roy Sahara Stadium|6.405749999999999|0.0|6.405749999999999
4105|EJG Morgan|Wankhede Stadium|5.655749999999999|0.0|5.655749999999999
4106|ER Dwivedi|Feroz Shah Kotla|5.325|0.0|5.325
4107|ER Dwivedi|M Chinnaswamy Stadium|6.375|0.0|6.375
4108|F Behardien|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|1.4257499999999999|0.0|1.4257499999999999
4109|F Behardien|M Chinnaswamy Stadium|1.0507499999999999|0.0|1.0507499999999999
4110|F Behardien|Punjab Cricket Association IS Bindra Stadium, Mohali|1.72575|0.0|1.72575
4111|F du Plessis|Barabati Stadium|11.932500000000001|0.0|11.932500000000001
4112|F du Plessis|Brabourne Stadium|10.6575|0.0|10.6575
4113|F du Plessis|Dubai International Cricket Stadium|33.18275|0.0|33.18275
4114|F du Plessis|Eden Gardens|32.306250000000006|0.0|32.306250000000006
4115|F du Plessis|Feroz Shah Kotla|9.1575|0.0|9.1575
4116|F du Plessis|JSCA International Stadium Complex|9.982500000000002|0.0|9.982500000000002
4117|F du Plessis|M Chinnaswamy Stadium|11.295000000000002|0.0|11.295000000000002
4118|F du Plessis|M.Chinnaswamy Stadium|19.6175|0.0|19.6175
4119|F du Plessis|MA Chidambaram Stadium, Chepauk|34.34275|0.0|34.34275
4120|F du Plessis|Maharashtra Cricket Association Stadium|31.237750000000005|0.0|31.237750000000005
4121|F du Plessis|Punjab Cricket Association IS Bindra Stadium, Mohali|48.60000000000001|0.0|48.60000000000001
4122|F du Plessis|Punjab Cricket Association Stadium, Mohali|12.1575|0.0|12.1575
4123|F du Plessis|Rajiv Gandhi International Stadium, Uppal|33.92025|0.0|33.92025
4124|F du Plessis|Sardar Patel Stadium, Motera|8.1075|0.0|8.1075
4125|F du Plessis|Saurashtra Cricket Association Stadium|13.207500000000001|0.0|13.207500000000001
4126|F du Plessis|Sawai Mansingh Stadium|19.9675|0.0|19.9675
4127|F du Plessis|Shaheed Veer Narayan Singh International Stadium|10.207500000000001|0.0|10.207500000000001
4128|F du Plessis|Sharjah Cricket Stadium|34.41725|0.0|34.41725
4129|F du Plessis|Sheikh Zayed Stadium|34.393750000000004|0.0|34.393750000000004
4130|F du Plessis|Subrata Roy Sahara Stadium|11.257500000000002|0.0|11.257500000000002
4131|F du Plessis|Wankhede Stadium|35.137750000000004|0.0|35.137750000000004
4132|FY Fazal|Feroz Shah Kotla|4.21425|0.0|4.21425
4133|FY Fazal|Holkar Cricket Stadium|5.41425|0.0|5.41425
4134|FY Fazal|MA Chidambaram Stadium, Chepauk|4.51425|0.0|4.51425
4135|FY Fazal|Punjab Cricket Association Stadium, Mohali|7.58925|0.0|7.58925
4136|FY Fazal|Sardar Patel Stadium, Motera|5.6145|0.0|5.6145
4137|FY Fazal|Vidarbha Cricket Association Stadium, Jamtha|6.91425|0.0|6.91425
4138|G Gambhir|Barabati Stadium|10.29825|0.0|10.29825
4139|G Gambhir|Brabourne Stadium|8.298|0.0|8.298
4140|G Gambhir|Buffalo Park|9.048|0.0|9.048
4141|G Gambhir|Dr DY Patil Sports Academy|9.685500000000001|0.0|9.685500000000001
4142|G Gambhir|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|7.923000000000001|0.0|7.923000000000001
4143|G Gambhir|Dubai International Cricket Stadium|7.623000000000001|0.0|7.623000000000001
4144|G Gambhir|Eden Gardens|29.09075|0.0|29.09075
4145|G Gambhir|Feroz Shah Kotla|28.893250000000002|0.0|28.893250000000002
4146|G Gambhir|Green Park|8.223|0.0|8.223
4147|G Gambhir|JSCA International Stadium Complex|8.423250000000001|0.0|8.423250000000001
4148|G Gambhir|Kingsmead|9.873000000000001|0.0|9.873000000000001
4149|G Gambhir|M Chinnaswamy Stadium|9.8655|0.0|9.8655
4150|G Gambhir|M.Chinnaswamy Stadium|18.312|0.0|18.312
4151|G Gambhir|MA Chidambaram Stadium, Chepauk|9.62625|0.0|9.62625
4152|G Gambhir|Maharashtra Cricket Association Stadium|9.723|0.0|9.723
4153|G Gambhir|Nehru Stadium|7.623000000000001|0.0|7.623000000000001
4154|G Gambhir|New Wanderers Stadium|9.072750000000001|0.0|9.072750000000001
4155|G Gambhir|Newlands|8.748000000000001|0.0|8.748000000000001
4156|G Gambhir|OUTsurance Oval|8.223|0.0|8.223
4157|G Gambhir|Punjab Cricket Association IS Bindra Stadium, Mohali|36.61|0.0|36.61
4158|G Gambhir|Punjab Cricket Association Stadium, Mohali|11.673|0.0|11.673
4159|G Gambhir|Rajiv Gandhi International Stadium, Uppal|9.672750000000002|0.0|9.672750000000002
4160|G Gambhir|Sardar Patel Stadium, Motera|9.9855|0.0|9.9855
4161|G Gambhir|Saurashtra Cricket Association Stadium|13.323|0.0|13.323
4162|G Gambhir|Sawai Mansingh Stadium|10.023000000000001|0.0|10.023000000000001
4163|G Gambhir|Sharjah Cricket Stadium|7.623000000000001|0.0|7.623000000000001
4164|G Gambhir|Sheikh Zayed Stadium|8.77275|0.0|8.77275
4165|G Gambhir|St George's Park|8.823|0.0|8.823
4166|G Gambhir|Subrata Roy Sahara Stadium|9.92325|0.0|9.92325
4167|G Gambhir|SuperSport Park|8.973|0.0|8.973
4168|G Gambhir|Wankhede Stadium|29.72775|0.0|29.72775
4169|GC Smith|Brabourne Stadium|8.82375|0.0|8.82375
4170|GC Smith|De Beers Diamond Oval|8.03625|0.0|8.03625
4171|GC Smith|Dr DY Patil Sports Academy|7.57875|0.0|7.57875
4172|GC Smith|Eden Gardens|8.67375|0.0|8.67375
4173|GC Smith|Kingsmead|10.47375|0.0|10.47375
4174|GC Smith|M Chinnaswamy Stadium|10.54875|0.0|10.54875
4175|GC Smith|MA Chidambaram Stadium, Chepauk|13.69875|0.0|13.69875
4176|GC Smith|Newlands|7.3485|0.0|7.3485
4177|GC Smith|OUTsurance Oval|6.87375|0.0|6.87375
4178|GC Smith|Rajiv Gandhi International Stadium, Uppal|12.19875|0.0|12.19875
4179|GC Smith|Sardar Patel Stadium, Motera|8.22375|0.0|8.22375
4180|GC Smith|Sawai Mansingh Stadium|9.51375|0.0|9.51375
4181|GC Smith|St George's Park|6.87375|0.0|6.87375
4182|GC Smith|SuperSport Park|8.52375|0.0|8.52375
4183|GC Smith|Wankhede Stadium|8.74875|0.0|8.74875
4184|GH Vihari|Feroz Shah Kotla|8.885|0.0|8.885
4185|GH Vihari|MA Chidambaram Stadium, Chepauk|2.5079999999999996|0.0|2.5079999999999996
4186|GH Vihari|Sawai Mansingh Stadium|2.658|0.0|2.658
4187|GH Vihari|Subrata Roy Sahara Stadium|2.433|0.0|2.433
4188|GH Vihari|Wankhede Stadium|4.4955|0.0|4.4955
4189|GJ Bailey|Barabati Stadium|6.771749999999999|0.0|6.771749999999999
4190|GJ Bailey|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|6.096749999999999|0.0|6.096749999999999
4191|GJ Bailey|Dubai International Cricket Stadium|6.021749999999999|0.0|6.021749999999999
4192|GJ Bailey|Eden Gardens|7.034249999999999|0.0|7.034249999999999
4193|GJ Bailey|Feroz Shah Kotla|5.721749999999999|0.0|5.721749999999999
4194|GJ Bailey|Kingsmead|5.946749999999999|0.0|5.946749999999999
4195|GJ Bailey|M Chinnaswamy Stadium|5.15175|0.0|5.15175
4196|GJ Bailey|MA Chidambaram Stadium, Chepauk|4.896749999999999|0.0|4.896749999999999
4197|GJ Bailey|Maharashtra Cricket Association Stadium|7.396499999999999|0.0|7.396499999999999
4198|GJ Bailey|Punjab Cricket Association Stadium, Mohali|6.257249999999999|0.0|6.257249999999999
4199|GJ Bailey|Rajiv Gandhi International Stadium, Uppal|6.359249999999999|0.0|6.359249999999999
4200|GJ Bailey|Sharjah Cricket Stadium|5.571749999999999|0.0|5.571749999999999
4201|GJ Bailey|Sheikh Zayed Stadium|5.87175|0.0|5.87175
4202|GJ Bailey|SuperSport Park|7.071749999999999|0.0|7.071749999999999
4203|GJ Bailey|Wankhede Stadium|6.746999999999999|0.0|6.746999999999999
4204|GJ Maxwell|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|6.885000000000001|0.0|6.885000000000001
4205|GJ Maxwell|Holkar Cricket Stadium|10.05975|0.0|10.05975
4206|GJ Maxwell|Saurashtra Cricket Association Stadium|8.047500000000001|0.0|8.047500000000001
4207|GJ Maxwell|Sawai Mansingh Stadium|19.04|0.0|19.04
4208|Gurkeerat Singh|Dubai International Cricket Stadium|12.106499999999999|0.0|12.106499999999999
4209|Gurkeerat Singh|Feroz Shah Kotla|19.994999999999997|0.0|19.994999999999997
4210|Gurkeerat Singh|Himachal Pradesh Cricket Association Stadium|5.3759999999999994|0.0|5.3759999999999994
4211|Gurkeerat Singh|M Chinnaswamy Stadium|5.7509999999999994|0.0|5.7509999999999994
4212|Gurkeerat Singh|M.Chinnaswamy Stadium|16.481499999999997|0.0|16.481499999999997
4213|Gurkeerat Singh|MA Chidambaram Stadium, Chepauk|4.400999999999999|0.0|4.400999999999999
4214|Gurkeerat Singh|Maharashtra Cricket Association Stadium|5.225999999999999|0.0|5.225999999999999
4215|Gurkeerat Singh|Punjab Cricket Association IS Bindra Stadium, Mohali|6.425999999999999|0.0|6.425999999999999
4216|Gurkeerat Singh|Sawai Mansingh Stadium|5.150999999999999|0.0|5.150999999999999
4217|Gurkeerat Singh|Sharjah Cricket Stadium|12.893999999999998|0.0|12.893999999999998
4218|Gurkeerat Singh|Sheikh Zayed Stadium|13.331499999999998|0.0|13.331499999999998
4219|Gurkeerat Singh|Wankhede Stadium|4.550999999999999|0.0|4.550999999999999
4220|H Das|Rajiv Gandhi International Stadium, Uppal|-0.075|0.0|-0.075
4221|H Klaasen|Eden Gardens|9.45|0.0|9.45
4222|H Klaasen|Feroz Shah Kotla|6.824999999999999|0.0|6.824999999999999
4223|H Klaasen|M.Chinnaswamy Stadium|7.35|0.0|7.35
4224|H Klaasen|Maharashtra Cricket Association Stadium|7.5249999999999995|0.0|7.5249999999999995
4225|H Klaasen|Sawai Mansingh Stadium|9.1|0.0|9.1
4226|HH Gibbs|Barabati Stadium|8.91225|0.0|8.91225
4227|HH Gibbs|Brabourne Stadium|8.16225|0.0|8.16225
4228|HH Gibbs|Buffalo Park|6.88725|0.0|6.88725
4229|HH Gibbs|De Beers Diamond Oval|7.8622499999999995|0.0|7.8622499999999995
4230|HH Gibbs|Dr DY Patil Sports Academy|8.487|0.0|8.487
4231|HH Gibbs|Eden Gardens|11.237249999999998|0.0|11.237249999999998
4232|HH Gibbs|Feroz Shah Kotla|8.53725|0.0|8.53725
4233|HH Gibbs|Kingsmead|11.64975|0.0|11.64975
4234|HH Gibbs|M Chinnaswamy Stadium|7.14975|0.0|7.14975
4235|HH Gibbs|MA Chidambaram Stadium, Chepauk|8.94975|0.0|8.94975
4236|HH Gibbs|New Wanderers Stadium|9.5625|0.0|9.5625
4237|HH Gibbs|Newlands|8.98725|0.0|8.98725
4238|HH Gibbs|Punjab Cricket Association Stadium, Mohali|10.187249999999999|0.0|10.187249999999999
4239|HH Gibbs|Rajiv Gandhi International Stadium, Uppal|8.1435|0.0|8.1435
4240|HH Gibbs|Sardar Patel Stadium, Motera|8.76225|0.0|8.76225
4241|HH Gibbs|Sawai Mansingh Stadium|8.312249999999999|0.0|8.312249999999999
4242|HH Gibbs|St George's Park|7.4872499999999995|0.0|7.4872499999999995
4243|HH Gibbs|SuperSport Park|8.01225|0.0|8.01225
4244|HH Gibbs|Vidarbha Cricket Association Stadium, Jamtha|7.787249999999999|0.0|7.787249999999999
4245|HH Gibbs|Wankhede Stadium|7.8622499999999995|0.0|7.8622499999999995
4246|HH Pandya|Dubai International Cricket Stadium|16.5795|0.0|16.5795
4247|HH Pandya|Saurashtra Cricket Association Stadium|6.22425|0.0|6.22425
4248|HH Pandya|Sharjah Cricket Stadium|18.723249999999997|0.0|18.723249999999997
4249|HH Pandya|Sheikh Zayed Stadium|17.979499999999998|0.0|17.979499999999998
4250|HM Amla|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|12.15|0.0|12.15
4251|HM Amla|Eden Gardens|12.9|0.0|12.9
4252|HM Amla|Feroz Shah Kotla|12.45|0.0|12.45
4253|HM Amla|Holkar Cricket Stadium|15.774749999999997|0.0|15.774749999999997
4254|HM Amla|M Chinnaswamy Stadium|11.4|0.0|11.4
4255|HM Amla|Punjab Cricket Association IS Bindra Stadium, Mohali|14.594999999999999|0.0|14.594999999999999
4256|HM Amla|Rajiv Gandhi International Stadium, Uppal|11.025|0.0|11.025
4257|HM Amla|Saurashtra Cricket Association Stadium|15.899999999999999|0.0|15.899999999999999
4258|Harpreet Singh|M Chinnaswamy Stadium|0.9007499999999999|0.0|0.9007499999999999
4259|Harpreet Singh|Sawai Mansingh Stadium|1.8007499999999999|0.0|1.8007499999999999
4260|Harpreet Singh|Subrata Roy Sahara Stadium|1.2757499999999997|0.0|1.2757499999999997
4261|IR Jaggi|Barabati Stadium|2.18475|0.0|2.18475
4262|IR Jaggi|Eden Gardens|2.18475|0.0|2.18475
4263|IR Jaggi|M Chinnaswamy Stadium|3.19725|0.0|3.19725
4264|IR Jaggi|Rajiv Gandhi International Stadium, Uppal|3.83475|0.0|3.83475
4265|IR Jaggi|Subrata Roy Sahara Stadium|2.70975|0.0|2.70975
4266|IR Jaggi|Wankhede Stadium|2.10975|0.0|2.10975
4267|Ishan Kishan|Dubai International Cricket Stadium|24.3145|0.0|24.3145
4268|Ishan Kishan|Eden Gardens|32.585|0.0|32.585
4269|Ishan Kishan|Feroz Shah Kotla|22.534999999999997|0.0|22.534999999999997
4270|Ishan Kishan|Green Park|9.993|0.0|9.993
4271|Ishan Kishan|Holkar Cricket Stadium|19.379499999999997|0.0|19.379499999999997
4272|Ishan Kishan|M Chinnaswamy Stadium|7.6305|0.0|7.6305
4273|Ishan Kishan|M.Chinnaswamy Stadium|15.004499999999998|0.0|15.004499999999998
4274|Ishan Kishan|MA Chidambaram Stadium, Chepauk|19.9045|0.0|19.9045
4275|Ishan Kishan|Maharashtra Cricket Association Stadium|7.592999999999999|0.0|7.592999999999999
4276|Ishan Kishan|Punjab Cricket Association IS Bindra Stadium, Mohali|7.930499999999999|0.0|7.930499999999999
4277|Ishan Kishan|Rajiv Gandhi International Stadium, Uppal|17.862249999999996|0.0|17.862249999999996
4278|Ishan Kishan|Saurashtra Cricket Association Stadium|8.6055|0.0|8.6055
4279|Ishan Kishan|Sawai Mansingh Stadium|25.1545|0.0|25.1545
4280|Ishan Kishan|Sharjah Cricket Stadium|22.7045|0.0|22.7045
4281|Ishan Kishan|Sheikh Zayed Stadium|19.1345|0.0|19.1345
4282|Ishan Kishan|Wankhede Stadium|25.158|0.0|25.158
4283|J Arunkumar|Eden Gardens|3.6007499999999997|0.0|3.6007499999999997
4284|J Arunkumar|Punjab Cricket Association Stadium, Mohali|2.02575|0.0|2.02575
4285|J Arunkumar|Sawai Mansingh Stadium|1.9507499999999998|0.0|1.9507499999999998
4286|JA Morkel|Sheikh Zayed Stadium|5.0047500000000005|0.0|5.0047500000000005
4287|JC Buttler|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|10.519499999999999|0.0|10.519499999999999
4288|JC Buttler|Dubai International Cricket Stadium|26.557999999999996|0.0|26.557999999999996
4289|JC Buttler|Eden Gardens|42.5475|0.0|42.5475
4290|JC Buttler|Feroz Shah Kotla|44.522499999999994|0.0|44.522499999999994
4291|JC Buttler|Green Park|12.26925|0.0|12.26925
4292|JC Buttler|Holkar Cricket Stadium|47.3475|0.0|47.3475
4293|JC Buttler|M Chinnaswamy Stadium|10.95675|0.0|10.95675
4294|JC Buttler|M.Chinnaswamy Stadium|26.878249999999998|0.0|26.878249999999998
4295|JC Buttler|MA Chidambaram Stadium, Chepauk|23.90325|0.0|23.90325
4296|JC Buttler|Maharashtra Cricket Association Stadium|38.935|0.0|38.935
4297|JC Buttler|Punjab Cricket Association IS Bindra Stadium, Mohali|38.4725|0.0|38.4725
4298|JC Buttler|Rajiv Gandhi International Stadium, Uppal|34.434999999999995|0.0|34.434999999999995
4299|JC Buttler|Saurashtra Cricket Association Stadium|10.46925|0.0|10.46925
4300|JC Buttler|Sawai Mansingh Stadium|30.448249999999998|0.0|30.448249999999998
4301|JC Buttler|Sharjah Cricket Stadium|24.34075|0.0|24.34075
4302|JC Buttler|Sheikh Zayed Stadium|30.90325|0.0|30.90325
4303|JC Buttler|Wankhede Stadium|50.1975|0.0|50.1975
4304|JD Ryder|MA Chidambaram Stadium, Chepauk|7.199999999999999|0.0|7.199999999999999
4305|JD Ryder|Rajiv Gandhi International Stadium, Uppal|8.924999999999999|0.0|8.924999999999999
4306|JEC Franklin|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|5.925|0.0|5.925
4307|JJ Roy|Eden Gardens|16.2505|0.0|16.2505
4308|JJ Roy|Feroz Shah Kotla|18.087999999999997|0.0|18.087999999999997
4309|JJ Roy|M.Chinnaswamy Stadium|16.950499999999998|0.0|16.950499999999998
4310|JJ Roy|Rajiv Gandhi International Stadium, Uppal|9.2145|0.0|9.2145
4311|JJ Roy|Saurashtra Cricket Association Stadium|7.9395|0.0|7.9395
4312|JJ Roy|Wankhede Stadium|39.940000000000005|0.0|39.940000000000005
4313|JL Denly|Eden Gardens|-2.625|0.0|-2.625
4314|JM Bairstow|Dubai International Cricket Stadium|38.04325|0.0|38.04325
4315|JM Bairstow|Eden Gardens|39.2175|0.0|39.2175
4316|JM Bairstow|Feroz Shah Kotla|40.792500000000004|0.0|40.792500000000004
4317|JM Bairstow|MA Chidambaram Stadium, Chepauk|32.392500000000005|0.0|32.392500000000005
4318|JM Bairstow|Punjab Cricket Association IS Bindra Stadium, Mohali|32.5675|0.0|32.5675
4319|JM Bairstow|Rajiv Gandhi International Stadium, Uppal|42.805|0.0|42.805
4320|JM Bairstow|Sharjah Cricket Stadium|36.7675|0.0|36.7675
4321|JM Bairstow|Sheikh Zayed Stadium|37.87525|0.0|37.87525
4322|JP Duminy|Brabourne Stadium|10.19775|0.0|10.19775
4323|JP Duminy|New Wanderers Stadium|7.385249999999999|0.0|7.385249999999999
4324|JP Duminy|Newlands|7.98525|0.0|7.98525
4325|JP Duminy|Sawai Mansingh Stadium|10.64775|0.0|10.64775
4326|Joginder Sharma|Sawai Mansingh Stadium|1.4625|0.0|1.4625
4327|K Goel|MA Chidambaram Stadium, Chepauk|2.8154999999999997|0.0|2.8154999999999997
4328|K Goel|Newlands|5.5905|0.0|5.5905
4329|K Goel|Sawai Mansingh Stadium|4.6905|0.0|4.6905
4330|KA Pollard|Green Park|7.074000000000001|0.0|7.074000000000001
4331|KA Pollard|M.Chinnaswamy Stadium|16.506|0.0|16.506
4332|KA Pollard|Saurashtra Cricket Association Stadium|7.524|0.0|7.524
4333|KB Arun Karthik|Himachal Pradesh Cricket Association Stadium|2.025|0.0|2.025
4334|KB Arun Karthik|M Chinnaswamy Stadium|2.19975|0.0|2.19975
4335|KB Arun Karthik|MA Chidambaram Stadium, Chepauk|1.95|0.0|1.95
4336|KB Arun Karthik|Rajiv Gandhi International Stadium, Uppal|1.575|0.0|1.575
4337|KB Arun Karthik|Sardar Patel Stadium, Motera|1.7999999999999998|0.0|1.7999999999999998
4338|KB Arun Karthik|Wankhede Stadium|2.475|0.0|2.475
4339|KC Sangakkara|Barabati Stadium|9.084|0.0|9.084
4340|KC Sangakkara|De Beers Diamond Oval|8.60925|0.0|8.60925
4341|KC Sangakkara|Dr DY Patil Sports Academy|8.60925|0.0|8.60925
4342|KC Sangakkara|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|7.784249999999999|0.0|7.784249999999999
4343|KC Sangakkara|Eden Gardens|8.98425|0.0|8.98425
4344|KC Sangakkara|Feroz Shah Kotla|8.815499999999998|0.0|8.815499999999998
4345|KC Sangakkara|Himachal Pradesh Cricket Association Stadium|9.92175|0.0|9.92175
4346|KC Sangakkara|Kingsmead|8.38425|0.0|8.38425
4347|KC Sangakkara|M Chinnaswamy Stadium|7.971749999999999|0.0|7.971749999999999
4348|KC Sangakkara|MA Chidambaram Stadium, Chepauk|7.508999999999999|0.0|7.508999999999999
4349|KC Sangakkara|Nehru Stadium|11.60925|0.0|11.60925
4350|KC Sangakkara|New Wanderers Stadium|10.934249999999999|0.0|10.934249999999999
4351|KC Sangakkara|Newlands|9.284249999999998|0.0|9.284249999999998
4352|KC Sangakkara|OUTsurance Oval|9.959249999999999|0.0|9.959249999999999
4353|KC Sangakkara|Punjab Cricket Association Stadium, Mohali|9.516|0.0|9.516
4354|KC Sangakkara|Rajiv Gandhi International Stadium, Uppal|7.905749999999999|0.0|7.905749999999999
4355|KC Sangakkara|Sawai Mansingh Stadium|8.177999999999999|0.0|8.177999999999999
4356|KC Sangakkara|St George's Park|6.734249999999999|0.0|6.734249999999999
4357|KC Sangakkara|Subrata Roy Sahara Stadium|7.634249999999999|0.0|7.634249999999999
4358|KC Sangakkara|SuperSport Park|7.334249999999999|0.0|7.334249999999999
4359|KC Sangakkara|Wankhede Stadium|7.859249999999999|0.0|7.859249999999999
4360|KD Karthik|Barabati Stadium|9.581249999999999|0.0|9.581249999999999
4361|KD Karthik|Brabourne Stadium|6.95625|0.0|6.95625
4362|KD Karthik|Buffalo Park|6.50625|0.0|6.50625
4363|KD Karthik|Dr DY Patil Sports Academy|7.1812499999999995|0.0|7.1812499999999995
4364|KD Karthik|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|6.65625|0.0|6.65625
4365|KD Karthik|Dubai International Cricket Stadium|24.382749999999998|0.0|24.382749999999998
4366|KD Karthik|Eden Gardens|26.857249999999997|0.0|26.857249999999997
4367|KD Karthik|Feroz Shah Kotla|28.323999999999998|0.0|28.323999999999998
4368|KD Karthik|Green Park|7.1625|0.0|7.1625
4369|KD Karthik|Himachal Pradesh Cricket Association Stadium|7.0815|0.0|7.0815
4370|KD Karthik|Holkar Cricket Stadium|34.3625|0.0|34.3625
4371|KD Karthik|JSCA International Stadium Complex|8.23125|0.0|8.23125
4372|KD Karthik|Kingsmead|8.456249999999999|0.0|8.456249999999999
4373|KD Karthik|M Chinnaswamy Stadium|7.341749999999999|0.0|7.341749999999999
4374|KD Karthik|M.Chinnaswamy Stadium|17.98125|0.0|17.98125
4375|KD Karthik|MA Chidambaram Stadium, Chepauk|26.199749999999998|0.0|26.199749999999998
4376|KD Karthik|Maharashtra Cricket Association Stadium|7.880999999999999|0.0|7.880999999999999
4377|KD Karthik|New Wanderers Stadium|8.631|0.0|8.631
4378|KD Karthik|OUTsurance Oval|8.19375|0.0|8.19375
4379|KD Karthik|Punjab Cricket Association IS Bindra Stadium, Mohali|26.9625|0.0|26.9625
4380|KD Karthik|Punjab Cricket Association Stadium, Mohali|7.505999999999999|0.0|7.505999999999999
4381|KD Karthik|Rajiv Gandhi International Stadium, Uppal|23.7625|0.0|23.7625
4382|KD Karthik|Sardar Patel Stadium, Motera|7.10625|0.0|7.10625
4383|KD Karthik|Saurashtra Cricket Association Stadium|7.997999999999999|0.0|7.997999999999999
4384|KD Karthik|Sawai Mansingh Stadium|29.4|0.0|29.4
4385|KD Karthik|Sharjah Cricket Stadium|20.92025|0.0|20.92025
4386|KD Karthik|Sheikh Zayed Stadium|25.075|0.0|25.075
4387|KD Karthik|St George's Park|7.03125|0.0|7.03125
4388|KD Karthik|Subrata Roy Sahara Stadium|7.44375|0.0|7.44375
4389|KD Karthik|SuperSport Park|7.14375|0.0|7.14375
4390|KD Karthik|Wankhede Stadium|25.728749999999998|0.0|25.728749999999998
4391|KK Nair|Brabourne Stadium|8.507249999999999|0.0|8.507249999999999
4392|KK Nair|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|7.732499999999999|0.0|7.732499999999999
4393|KK Nair|Dubai International Cricket Stadium|16.525249999999996|0.0|16.525249999999996
4394|KK Nair|Eden Gardens|7.1572499999999994|0.0|7.1572499999999994
4395|KK Nair|Feroz Shah Kotla|29.807499999999997|0.0|29.807499999999997
4396|KK Nair|Green Park|8.732249999999999|0.0|8.732249999999999
4397|KK Nair|Holkar Cricket Stadium|17.66275|0.0|17.66275
4398|KK Nair|JSCA International Stadium Complex|7.082249999999999|0.0|7.082249999999999
4399|KK Nair|M Chinnaswamy Stadium|9.2325|0.0|9.2325
4400|KK Nair|M.Chinnaswamy Stadium|26.982499999999995|0.0|26.982499999999995
4401|KK Nair|MA Chidambaram Stadium, Chepauk|7.232249999999999|0.0|7.232249999999999
4402|KK Nair|Maharashtra Cricket Association Stadium|31.807499999999997|0.0|31.807499999999997
4403|KK Nair|Punjab Cricket Association IS Bindra Stadium, Mohali|29.299749999999996|0.0|29.299749999999996
4404|KK Nair|Punjab Cricket Association Stadium, Mohali|7.307249999999999|0.0|7.307249999999999
4405|KK Nair|Rajiv Gandhi International Stadium, Uppal|25.432749999999995|0.0|25.432749999999995
4406|KK Nair|Sardar Patel Stadium, Motera|8.25|0.0|8.25
4407|KK Nair|Sawai Mansingh Stadium|15.650249999999998|0.0|15.650249999999998
4408|KK Nair|Shaheed Veer Narayan Singh International Stadium|10.00725|0.0|10.00725
4409|KK Nair|Sheikh Zayed Stadium|21.944999999999997|0.0|21.944999999999997
4410|KK Nair|Wankhede Stadium|24.032749999999997|0.0|24.032749999999997
4411|KL Rahul|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|10.94625|0.0|10.94625
4412|KL Rahul|Dubai International Cricket Stadium|46.42025|0.0|46.42025
4413|KL Rahul|Eden Gardens|29.3615|0.0|29.3615
4414|KL Rahul|Feroz Shah Kotla|27.086499999999997|0.0|27.086499999999997
4415|KL Rahul|Holkar Cricket Stadium|32.55525|0.0|32.55525
4416|KL Rahul|M Chinnaswamy Stadium|12.208499999999999|0.0|12.208499999999999
4417|KL Rahul|M.Chinnaswamy Stadium|31.8115|0.0|31.8115
4418|KL Rahul|MA Chidambaram Stadium, Chepauk|44.32|0.0|44.32
4419|KL Rahul|Maharashtra Cricket Association Stadium|36.07|0.0|36.07
4420|KL Rahul|Punjab Cricket Association IS Bindra Stadium, Mohali|44.574999999999996|0.0|44.574999999999996
4421|KL Rahul|Rajiv Gandhi International Stadium, Uppal|45.7875|0.0|45.7875
4422|KL Rahul|Sardar Patel Stadium, Motera|11.645999999999999|0.0|11.645999999999999
4423|KL Rahul|Saurashtra Cricket Association Stadium|14.121|0.0|14.121
4424|KL Rahul|Sawai Mansingh Stadium|32.686499999999995|0.0|32.686499999999995
4425|KL Rahul|Shaheed Veer Narayan Singh International Stadium|13.145999999999999|0.0|13.145999999999999
4426|KL Rahul|Sharjah Cricket Stadium|45.487249999999996|0.0|45.487249999999996
4427|KL Rahul|Sheikh Zayed Stadium|43.082499999999996|0.0|43.082499999999996
4428|KL Rahul|Wankhede Stadium|53.095|0.0|53.095
4429|KM Jadhav|Brabourne Stadium|5.019|0.0|5.019
